,DATE,TIME,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%),Wind Gust
334,14-01-2021,23-00,11.7,30,0.97,589.7113385,0,1,62,87,16.199999
335,14-01-2021,24-00,11.7,106,0.97,2083.646729,0,1,62,87,15.4800005
336,15-01-2021,01-00,11.7,106,0.97,2083.646729,0,1,66,79,15.4800005
337,15-01-2021,02-00,11.7,106,0.97,2083.646729,0,1,66,79,15.119999
338,15-01-2021,03-00,11.7,106,0.97,2083.646729,0,1,66,79,15.119999
339,15-01-2021,04-00,11.6,110,0.97,2143.793926,0,1,79,37,14.759999
340,15-01-2021,05-00,11.5,140,0.97,2704.943746,0,1,79,37,14.759999
341,15-01-2021,06-00,11.3,163,0.97,3094.556451,0,1,79,37,16.199999
342,15-01-2021,07-00,11.4,220,0.97,4213.663923,0,1,86,29,18
343,15-01-2021,08-00,11.1,293,0.97,5464.154376,0,1,86,29,19.08
344,15-01-2021,09-00,11.1,287,0.97,5352.26043,0,1,86,29,17.64
345,15-01-2021,10-00,11.1,279,0.97,5203.068502,0,1,83,36,18.359999
346,15-01-2021,11-00,11.4,261,0.97,4998.937654,0,1,83,36,20.16
347,15-01-2021,12-00,11.4,247,0.97,4730.795404,0,1,83,36,21.96
348,15-01-2021,13-00,11.5,224,0.97,4327.909994,0,1,70,66,22.68
349,15-01-2021,14-00,11.5,215,0.97,4154.020753,0,1,70,66,21.24
350,15-01-2021,15-00,11.6,218,0.97,4248.60978,0,1,70,66,21.96
351,15-01-2021,16-00,11.3,227,0.97,4309.597021,0,1,68,79,21.24
352,15-01-2021,17-00,11.9,200,0.97,3998.612494,0,1,68,79,19.8
353,15-01-2021,18-00,11.7,36,0.97,707.6536061,0,1,68,79,17.28
354,15-01-2021,19-00,11.6,47,0.97,915.9846773,0,1,67,84,17.28
355,15-01-2021,20-00,11.7,44,0.97,864.9099631,0,1,67,84,16.56
356,15-01-2021,21-00,11.8,40,0.97,793.0021417,0,1,67,84,14.04
357,15-01-2021,22-00,11.7,36,0.97,707.6536061,0,1,60,87,13.32
358,15-01-2021,23-00,11.7,30,0.97,589.7113385,0,1,60,87,12.599999
359,15-01-2021,24-00,11.7,102,0.97,2005.018551,0,1,60,87,10.440001
360,16-01-2021,01-00,11.6,102,0.97,1987.88164,0,1,63,87,10.08
361,16-01-2021,02-00,11.6,102,0.97,1987.88164,0,1,63,87,9.36
362,16-01-2021,03-00,11.6,110,0.97,2143.793926,0,1,63,87,8.64
363,16-01-2021,04-00,11.6,118,0.97,2299.706211,0,1,78,48,8.28
364,16-01-2021,05-00,11.5,124,0.97,2395.807318,0,1,78,48,9
365,16-01-2021,06-00,11.4,190,0.97,3639.073388,0,1,78,48,9.72
366,16-01-2021,07-00,11.6,231,0.97,4501.967244,0,1,86,25,10.440001
367,16-01-2021,08-00,11.1,276,0.97,5147.121528,0,1,86,25,10.08
368,16-01-2021,09-00,11.1,287,0.97,5352.26043,0,1,86,25,10.799999
369,16-01-2021,10-00,11.2,273,0.97,5137.040993,0,1,83,39,11.879999
370,16-01-2021,11-00,11.3,152,0.97,2885.721353,0,1,83,39,12.599999
371,16-01-2021,12-00,11.5,244,0.97,4714.330529,0,1,83,39,11.159999
372,16-01-2021,13-00,11.4,238,0.97,4558.418244,0,1,72,62,8.28
373,16-01-2021,14-00,11.4,267,0.97,5113.855761,0,1,72,62,7.2
374,16-01-2021,15-00,11.3,243,0.97,4613.357163,0,1,72,62,6.12
375,16-01-2021,16-00,11.2,265,0.97,4986.504993,0,1,64,80,6.8399997
376,16-01-2021,17-00,11.5,232,0.97,4482.478208,0,1,64,80,8.28
377,16-01-2021,18-00,11.8,179,0.97,3548.684584,0,1,64,80,10.799999
378,16-01-2021,19-00,11.8,51,0.97,1011.077731,0,1,65,86,12.24
379,16-01-2021,20-00,11.8,45,0.97,892.1274095,0,1,65,86,15.119999
380,16-01-2021,21-00,11.8,40,0.97,793.0021417,0,1,65,86,17.64
381,16-01-2021,22-00,11.8,36,0.97,713.7019276,0,1,63,87,18.359999
382,16-01-2021,23-00,11.8,30,0.97,594.7516063,0,1,63,87,18.359999
383,16-01-2021,24-00,11.8,29,0.97,574.9265528,0,1,63,87,19.08
384,17-01-2021,01-00,11.8,109,0.97,2160.930836,1,1,67,88,19.08
385,17-01-2021,02-00,11.8,108,0.97,2141.105783,1,1,67,88,19.8
386,17-01-2021,03-00,11.7,108,0.97,2122.960818,1,1,67,88,20.880001
387,17-01-2021,04-00,11.8,118,0.97,2339.356318,1,1,79,50,23.759998
388,17-01-2021,05-00,11.3,154,0.97,2923.691371,1,1,79,50,30.239998
389,17-01-2021,06-00,11.7,175,0.97,3439.982808,1,1,79,50,31.319998
390,17-01-2021,07-00,11.7,224,0.97,4403.177994,1,1,86,30,31.319998
391,17-01-2021,08-00,11.4,257,0.97,4922.325582,1,1,86,30,28.44
392,17-01-2021,09-00,11.4,257,0.97,4922.325582,1,1,86,30,28.44
393,17-01-2021,10-00,11.6,267,0.97,5203.572528,1,1,82,35,27.72
394,17-01-2021,11-00,11.6,246,0.97,4794.302779,1,1,82,35,25.919998
395,17-01-2021,12-00,11.8,240,0.97,4758.01285,1,1,82,35,25.199999
396,17-01-2021,13-00,11.9,236,0.97,4718.362743,1,1,73,63,25.919998
397,17-01-2021,14-00,11.3,229,0.97,4347.567039,1,1,73,63,25.199999
398,17-01-2021,15-00,11.3,225,0.97,4271.627003,1,1,73,63,23.039999
399,17-01-2021,16-00,11.4,213,0.97,4079.592798,1,1,69,79,19.8
400,17-01-2021,17-00,11.6,204,0.97,3975.76328,1,1,69,79,16.919998
401,17-01-2021,18-00,11.6,50,0.97,974.4517843,1,1,69,79,16.919998
402,17-01-2021,19-00,11.6,48,0.97,935.473713,1,1,66,84,17.64
403,17-01-2021,20-00,11.6,45,0.97,877.0066059,1,1,66,84,18
404,17-01-2021,21-00,11.7,42,0.97,825.5958738,1,1,66,84,15.4800005
405,17-01-2021,22-00,11.7,40,0.97,786.2817846,1,1,63,86,15.84
406,17-01-2021,23-00,11.7,36,0.97,707.6536061,1,1,63,86,16.199999
407,17-01-2021,24-00,11.7,30,0.97,589.7113385,1,1,63,86,15.84
408,18-01-2021,01-00,11.7,110,0.97,2162.274908,0,1,67,90,15.4800005
409,18-01-2021,02-00,11.7,110,0.97,2162.274908,0,1,67,90,15.119999
410,18-01-2021,03-00,11.7,115,0.97,2260.560131,0,1,67,90,14.4
411,18-01-2021,04-00,11.5,122,0.97,2357.165265,0,1,76,51,13.32
412,18-01-2021,05-00,11.4,128,0.97,2451.586282,0,1,76,51,12.24
413,18-01-2021,06-00,11.5,179,0.97,3458.46379,0,1,76,51,12.599999
414,18-01-2021,07-00,11.3,230,0.97,4366.552047,0,1,78,38,13.32
415,18-01-2021,08-00,11.2,265,0.97,4986.504993,0,1,78,38,14.04
416,18-01-2021,09-00,11.4,270,0.97,5171.314814,0,1,78,38,12.959999
417,18-01-2021,10-00,11.6,272,0.97,5301.017707,0,1,77,37,11.5199995
418,18-01-2021,11-00,11.6,261,0.97,5086.638314,0,1,77,37,12.959999
419,18-01-2021,12-00,11.5,241,0.97,4656.367449,0,1,77,37,16.56
420,18-01-2021,13-00,11.5,241,0.97,4656.367449,0,1,69,71,18.72
421,18-01-2021,14-00,11.6,210,0.97,4092.697494,0,1,69,71,16.56
422,18-01-2021,15-00,11.4,202,0.97,3868.909602,0,1,69,71,13.32
423,18-01-2021,16-00,11.4,202,0.97,3868.909602,0,1,65,82,12.24
424,18-01-2021,17-00,11.6,197,0.97,3839.34003,0,1,65,82,11.879999
425,18-01-2021,18-00,11.7,38,0.97,746.9676954,0,1,65,82,12.599999
426,18-01-2021,19-00,11.6,47,0.97,915.9846773,0,1,66,86,13.32
427,18-01-2021,20-00,11.6,42,0.97,818.5394988,0,1,66,86,16.199999
428,18-01-2021,21-00,11.8,39,0.97,773.1770882,0,1,66,86,14.759999
429,18-01-2021,22-00,11.8,33,0.97,654.2267669,0,1,62,91,14.759999
430,18-01-2021,23-00,11.8,30,0.97,594.7516063,0,1,62,91,14.759999
431,18-01-2021,24-00,11.7,108,0.97,2122.960818,0,1,62,91,15.119999
432,19-01-2021,01-00,11.7,108,0.99,2166.733206,0,1,67,92,15.119999
433,19-01-2021,02-00,11.7,108,0.99,2166.733206,0,1,67,92,15.4800005
434,19-01-2021,03-00,11.7,108,0.99,2166.733206,0,1,67,92,15.84
435,19-01-2021,04-00,11.6,108,0.99,2148.214119,0,1,77,55,15.84
436,19-01-2021,05-00,11.4,120,0.99,2345.75105,0,1,77,55,17.28
437,19-01-2021,06-00,11.2,146,0.99,2803.926986,0,1,77,55,18.359999
438,19-01-2021,07-00,11.2,174,0.99,3341.666408,0,1,82,35,19.8
439,19-01-2021,08-00,11.3,255,0.99,4940.995358,0,1,82,35,20.880001
440,19-01-2021,09-00,11.3,286,0.99,5541.665382,0,1,82,35,21.24
441,19-01-2021,10-00,11.8,269,0.99,5442.896917,0,1,81,35,21.599998
442,19-01-2021,11-00,11.7,246,0.99,4935.336748,0,1,81,35,21.96
443,19-01-2021,12-00,11.5,238,0.99,4693.21683,0,1,81,35,22.68
444,19-01-2021,13-00,11.4,237,0.99,4632.858323,0,1,73,68,21.96
445,19-01-2021,14-00,11.4,223,0.99,4359.187367,0,1,73,68,23.4
446,19-01-2021,15-00,11.7,231,0.99,4634.40158,0,1,73,68,24.48
447,19-01-2021,16-00,11.8,198,0.99,4006.295872,0,1,68,81,24.119999
448,19-01-2021,17-00,11.7,184,0.99,3691.471389,0,1,68,81,23.039999
449,19-01-2021,18-00,11.8,38,0.99,768.8850663,0,1,68,81,21.599998
450,19-01-2021,19-00,11.8,45,0.99,910.521789,0,1,64,87,20.519999
451,19-01-2021,20-00,11.8,43,0.99,870.054154,0,1,64,87,23.4
452,19-01-2021,21-00,11.8,39,0.99,789.1188838,0,1,64,87,24.119999
453,19-01-2021,22-00,11.8,33,0.99,667.7159786,0,1,65,90,24.48
454,19-01-2021,23-00,11.8,32,0.99,647.4821611,0,1,65,90,23.759998
455,19-01-2021,24-00,11.7,109,0.99,2186.795551,0,1,65,90,23.039999
456,20-01-2021,01-00,11.7,109,0.97,2142.617863,0,1,66,92,22.68
457,20-01-2021,02-00,11.7,109,0.97,2142.617863,0,1,66,92,22.319998
458,20-01-2021,03-00,11.7,109,0.97,2142.617863,0,1,66,92,22.319998
459,20-01-2021,04-00,11.5,126,0.97,2434.449372,0,1,80,40,22.68
460,20-01-2021,05-00,11.4,158,0.97,3026.176817,0,1,80,40,23.4
461,20-01-2021,06-00,11.5,165,0.97,3187.969415,0,1,80,40,23.759998
462,20-01-2021,07-00,11.6,221,0.97,4307.076887,0,1,86,26,23.4
463,20-01-2021,08-00,11.2,266,0.97,5005.321993,0,1,86,26,25.199999
464,20-01-2021,09-00,11.2,262,0.97,4930.053993,0,1,86,26,24.48
465,20-01-2021,10-00,11.4,250,0.97,4788.254458,0,1,83,28,24.48
466,20-01-2021,11-00,11.5,242,0.97,4675.688476,0,1,83,28,23.759998
467,20-01-2021,12-00,11.2,237,0.97,4459.628994,0,1,83,28,21.599998
468,20-01-2021,13-00,11.4,216,0.97,4137.051851,0,1,72,67,19.8
469,20-01-2021,14-00,11.4,218,0.97,4175.357887,0,1,72,67,19.8
470,20-01-2021,15-00,11.5,208,0.97,4018.773566,0,1,72,67,19.8
471,20-01-2021,16-00,11.5,219,0.97,4231.30486,0,1,69,78,20.519999
472,20-01-2021,17-00,11.5,207,0.97,3999.452539,0,1,69,78,22.319998
473,20-01-2021,18-00,11.5,38,0.97,734.1990168,0,1,69,78,23.039999
474,20-01-2021,19-00,11.6,45,0.97,877.0066059,0,1,66,86,23.039999
475,20-01-2021,20-00,11.7,46,0.97,904.2240523,0,1,66,86,21.96
476,20-01-2021,21-00,11.7,40,0.97,786.2817846,0,1,66,86,19.44
477,20-01-2021,22-00,11.7,35,0.97,687.9965615,0,1,65,92,19.8
478,20-01-2021,23-00,11.7,33,0.97,648.6824723,0,1,65,92,19.8
479,20-01-2021,24-00,11.6,31,0.97,604.1601063,0,1,65,92,21.599998
480,21-01-2021,01-00,11.6,105,0.95,2004.155989,0,1,69,83,23.4
481,21-01-2021,02-00,11.6,105,0.95,2004.155989,0,1,69,83,24.48
482,21-01-2021,03-00,11.6,105,0.95,2004.155989,0,1,69,83,26.28
483,21-01-2021,04-00,11.6,105,0.95,2004.155989,0,1,78,41,27.359999
484,21-01-2021,05-00,11.2,142,0.95,2616.920924,0,1,78,41,28.44
485,21-01-2021,06-00,11.3,165,0.95,3067.938294,0,1,78,41,28.08
486,21-01-2021,07-00,11.5,214,0.95,4049.448186,0,1,84,26,29.16
487,21-01-2021,08-00,11.4,257,0.95,4820.834333,0,1,84,26,33.12
488,21-01-2021,09-00,11.4,263,0.95,4933.382995,0,1,84,26,34.2
489,21-01-2021,10-00,11.5,256,0.95,4844.199699,0,1,82,32,36
490,21-01-2021,11-00,11.7,246,0.95,4735.929203,0,1,82,32,36.719997
491,21-01-2021,12-00,11.8,237,0.95,4601.660624,0,1,82,32,36.36
492,21-01-2021,13-00,11.8,235,0.95,4562.828045,0,1,73,68,37.079998
493,21-01-2021,14-00,11.8,191,0.95,3708.511305,0,1,73,68,36.36
494,21-01-2021,15-00,11.8,150,0.95,2912.443433,0,1,73,68,33.839996
495,21-01-2021,16-00,11.8,177,0.95,3436.683251,0,1,72,74,33.839996
496,21-01-2021,17-00,11.8,172,0.95,3339.601803,0,1,72,74,45
497,21-01-2021,18-00,11.9,90,0.95,1762.275094,0,1,72,74,30.239998
498,21-01-2021,19-00,11.8,91,0.95,1766.882349,0,1,67,88,31.68
499,21-01-2021,20-00,11.6,76,0.95,1450.627192,0,1,67,88,38.16
500,21-01-2021,21-00,11.7,72,0.95,1386.12562,0,1,67,88,40.32
501,21-01-2021,22-00,11.6,70,0.95,1336.103993,0,1,64,80,35.28
502,21-01-2021,23-00,11.5,64,0.95,1211.049925,0,1,64,80,34.56
503,21-01-2021,24-00,11.5,56,0.95,1059.668684,0,1,64,80,58.679996
504,22-01-2021,01-00,11.5,100,0.97,1932.102676,0,1,67,88,54.719997
505,22-01-2021,02-00,11.5,100,0.97,1932.102676,0,1,67,88,39.96
506,22-01-2021,03-00,11.4,100,0.97,1915.301783,0,1,67,88,39.96
507,22-01-2021,04-00,11.3,110,0.97,2088.350979,0,1,82,34,41.039997
508,22-01-2021,05-00,11.3,135,0.97,2562.976202,0,1,82,34,57.96
509,22-01-2021,06-00,11,197,0.97,3640.753477,0,1,82,34,57.96
510,22-01-2021,07-00,11.2,248,0.97,4666.615993,0,1,86,29,45.719997
511,22-01-2021,08-00,11.2,277,0.97,5212.308993,0,1,86,29,41.399998
512,22-01-2021,09-00,11.2,270,0.97,5080.589993,0,1,86,29,38.519997
513,22-01-2021,10-00,11.4,250,0.97,4788.254458,0,1,83,35,42.48
514,22-01-2021,11-00,11.8,227,0.97,4500.287154,0,1,83,35,42.839996
515,22-01-2021,12-00,11.5,217,0.97,4192.662807,0,1,83,35,25.56
516,22-01-2021,13-00,11.5,217,0.97,4192.662807,0,1,73,62,22.68
517,22-01-2021,14-00,11.5,210,0.97,4057.415619,0,1,73,62,33.839996
518,22-01-2021,15-00,11.6,210,0.97,4092.697494,0,1,73,62,24.119999
519,22-01-2021,16-00,11.6,216,0.97,4209.631708,0,1,70,78,28.08
520,22-01-2021,17-00,11.6,199,0.97,3878.318102,0,1,70,78,15.84
521,22-01-2021,18-00,11.8,39,0.97,773.1770882,0,1,70,78,10.08
522,22-01-2021,19-00,11.8,43,0.97,852.4773024,0,1,67,70,9.36
523,22-01-2021,20-00,11.8,42,0.97,832.6522488,0,1,67,70,16.199999
524,22-01-2021,21-00,11.8,36,0.97,713.7019276,0,1,67,70,21.599998
525,22-01-2021,22-00,11.8,32,0.97,634.4017134,0,1,65,88,30.599998
526,22-01-2021,23-00,11.8,32,0.97,634.4017134,0,1,65,88,33.839996
527,22-01-2021,24-00,11.6,100,0.97,1948.903569,0,1,65,88,28.8
528,23-01-2021,01-00,11.6,100,0.96,1928.811779,0,1,69,83,26.64
529,23-01-2021,02-00,11.5,100,0.96,1912.184092,0,1,69,83,26.28
530,23-01-2021,03-00,11.5,100,0.96,1912.184092,0,1,69,83,27.72
531,23-01-2021,04-00,11.3,114,0.96,2141.978736,0,1,81,54,26.64
532,23-01-2021,05-00,11.2,139,0.96,2588.598429,0,1,81,54,24.84
533,23-01-2021,06-00,11.5,183,0.96,3499.296888,0,1,81,54,22.68
534,23-01-2021,07-00,11.5,232,0.96,4436.267092,0,1,86,33,20.519999
535,23-01-2021,08-00,11.3,257,0.96,4828.8468,0,1,86,33,19.44
536,23-01-2021,09-00,11.5,244,0.96,4665.729183,0,1,86,33,20.880001
537,23-01-2021,10-00,11.5,232,0.96,4436.267092,0,1,83,35,22.319998
538,23-01-2021,11-00,11.6,230,0.96,4436.267092,0,1,83,35,25.56
539,23-01-2021,12-00,11.6,227,0.96,4378.402739,0,1,83,35,32.760002
540,23-01-2021,13-00,11.2,228,0.96,4246.046345,0,1,75,64,32.760002
541,23-01-2021,14-00,11.1,255,0.96,4706.467018,0,1,75,64,23.039999
542,23-01-2021,15-00,11.1,252,0.96,4651.096818,0,1,75,64,20.880001
543,23-01-2021,16-00,11.6,216,0.96,4166.233443,0,1,71,80,21.24
544,23-01-2021,17-00,11.8,212,0.96,4159.582368,0,1,71,80,41.399998
545,23-01-2021,18-00,11.9,216,0.96,4273.98086,0,1,71,80,41.399998
546,23-01-2021,19-00,12,56,0.96,1117.380617,0,1,67,88,35.64
547,23-01-2021,20-00,12,48,0.96,957.7548146,0,1,67,88,40.32
548,23-01-2021,21-00,12,44,0.96,877.9419133,0,1,67,88,39.6
549,23-01-2021,22-00,12,37,0.96,738.2693362,0,1,66,90,38.88
550,23-01-2021,23-00,12,32,0.96,638.5032097,0,1,66,90,36
551,23-01-2021,24-00,11.9,102,0.96,2018.268739,0,1,66,90,41.039997
552,24-01-2021,01-00,11.9,102,0.98,2060.316005,1,1,69,91,45.36
553,24-01-2021,02-00,11.9,102,0.98,2060.316005,1,1,69,91,45.719997
554,24-01-2021,03-00,11.9,102,0.98,2060.316005,1,1,69,91,43.92
555,24-01-2021,04-00,11.6,120,0.98,2362.79443,1,1,82,37,39.6
556,24-01-2021,05-00,11.3,146,0.98,2800.386674,1,1,82,37,35.64
557,24-01-2021,06-00,11.3,171,0.98,3279.90494,1,1,82,37,33.12
558,24-01-2021,07-00,11.5,252,0.98,4919.093576,1,1,87,27,31.319998
559,24-01-2021,08-00,11.4,280,0.98,5418.132054,1,1,87,27,27.72
560,24-01-2021,09-00,11.8,264,0.98,5287.770982,1,1,87,27,24.48
561,24-01-2021,10-00,11.9,246,0.98,4968.997423,1,1,85,30,28.08
562,24-01-2021,11-00,11.6,248,0.98,4883.108488,1,1,85,30,36.36
563,24-01-2021,12-00,11.8,223,0.98,4466.564125,1,1,85,30,37.44
564,24-01-2021,13-00,11.4,211,0.98,4082.949512,1,1,75,69,38.16
565,24-01-2021,14-00,11.6,196,0.98,3859.230902,1,1,75,69,33.839996
566,24-01-2021,15-00,11.6,187,0.98,3682.02132,1,1,75,69,27.72
567,24-01-2021,16-00,11.6,198,0.98,3898.610809,1,1,72,76,25.199999
568,24-01-2021,17-00,11.8,163,0.98,3264.797993,1,1,72,76,17.64
569,24-01-2021,18-00,11.8,34,0.98,681.0008083,1,1,72,76,12.959999
570,24-01-2021,19-00,11.8,52,0.98,1041.530648,1,1,69,85,12.24
571,24-01-2021,20-00,11.8,48,0.98,961.4129059,1,1,69,85,14.4
572,24-01-2021,21-00,11.8,46,0.98,921.3540348,1,1,69,85,14.759999
573,24-01-2021,22-00,11.8,40,0.98,801.1774215,1,1,68,88,32.760002
574,24-01-2021,23-00,11.8,34,0.98,681.0008083,1,1,68,88,16.199999
575,24-01-2021,24-00,11.8,88,0.98,1762.590327,1,1,68,88,16.199999
576,25-01-2021,01-00,11.8,88,0.96,1726.619096,0,1,70,91,27.72
577,25-01-2021,02-00,11.8,88,0.96,1726.619096,0,1,70,91,30.599998
578,25-01-2021,03-00,11.8,88,0.96,1726.619096,0,1,70,91,30.960001
579,25-01-2021,04-00,11.5,112,0.96,2141.646183,0,1,83,46,32.039997
580,25-01-2021,05-00,11.3,136,0.96,2555.343054,0,1,83,46,30.599998
581,25-01-2021,06-00,11.6,158,0.96,3047.522611,0,1,83,46,33.12
582,25-01-2021,07-00,11.3,220,0.96,4133.643175,0,1,89,30,32.399998
583,25-01-2021,08-00,11.8,259,0.96,5081.753931,0,1,89,30,25.199999
584,25-01-2021,09-00,11.7,243,0.96,4727.417905,0,1,89,30,25.919998
585,25-01-2021,10-00,11.7,249,0.96,4844.144273,0,1,86,33,27.72
586,25-01-2021,11-00,11.8,254,0.96,4983.650573,0,1,86,33,31.68
587,25-01-2021,12-00,11.8,236,0.96,4630.478485,0,1,86,33,34.2
588,25-01-2021,13-00,11.6,236,0.96,4551.995799,0,1,78,60,37.079998
589,25-01-2021,14-00,11.7,230,0.96,4474.510774,0,1,78,60,37.8
590,25-01-2021,15-00,11.7,220,0.96,4279.966828,0,1,78,60,37.8
591,25-01-2021,16-00,11.7,216,0.96,4202.149249,0,1,73,73,36.719997
592,25-01-2021,17-00,11.8,190,0.96,3727.927594,0,1,73,73,25.56
593,25-01-2021,18-00,11.8,44,0.96,863.3095481,0,1,73,73,22.68
594,25-01-2021,19-00,11.8,47,0.96,922.1715628,0,1,69,83,18.359999
595,25-01-2021,20-00,11.8,44,0.96,863.3095481,0,1,69,83,16.199999
596,25-01-2021,21-00,11.8,43,0.96,843.6888766,0,1,69,83,15.84
597,25-01-2021,22-00,11.8,35,0.96,686.7235042,0,1,68,88,16.919998
598,25-01-2021,23-00,11.8,35,0.96,686.7235042,0,1,68,88,18
599,25-01-2021,24-00,11.8,34,0.96,667.1028326,0,1,68,88,17.64
600,26-01-2021,01-00,11.7,111,0.97,2181.931952,0,1,71,89,16.199999
601,26-01-2021,02-00,11.7,111,0.97,2181.931952,0,1,71,89,17.28
602,26-01-2021,03-00,11.7,111,0.97,2181.931952,0,1,71,89,20.880001
603,26-01-2021,04-00,11.6,111,0.97,2163.282961,0,1,81,40,23.039999
604,26-01-2021,05-00,11.5,238,0.97,4598.404369,0,1,81,40,24.119999
605,26-01-2021,06-00,11.2,178,0.97,3349.425995,0,1,81,40,24.84
606,26-01-2021,07-00,11.2,230,0.97,4327.909994,0,1,87,24,27.72
607,26-01-2021,08-00,11.3,282,0.97,5353.77251,0,1,87,24,27
608,26-01-2021,09-00,11.1,294,0.97,5482.803367,0,1,87,24,27.359999
609,26-01-2021,10-00,11.3,274,0.97,5201.892439,0,1,85,30,29.16
610,26-01-2021,11-00,11.6,257,0.97,5008.682171,0,1,85,30,39.6
611,26-01-2021,12-00,11.7,253,0.97,4973.232288,0,1,85,30,39.239998
612,26-01-2021,13-00,11.8,230,0.97,4559.762315,0,1,75,67,38.519997
613,26-01-2021,14-00,11.6,228,0.97,4443.500137,0,1,75,67,36.36
614,26-01-2021,15-00,11.7,222,0.97,4363.863905,0,1,75,67,36
615,26-01-2021,16-00,11.7,218,0.97,4285.235726,0,1,72,74,32.399998
616,26-01-2021,17-00,11.6,200,0.97,3897.807137,0,1,72,74,25.199999
617,26-01-2021,18-00,11.8,210,0.97,4163.261244,0,1,72,74,16.56
618,26-01-2021,19-00,11.8,49,0.97,971.4276236,0,1,71,85,14.04
619,26-01-2021,20-00,11.6,50,0.97,974.4517843,0,1,71,85,17.28
620,26-01-2021,21-00,11.7,48,0.97,943.5381415,0,1,71,85,13.679999
621,26-01-2021,22-00,11.8,40,0.97,793.0021417,0,1,67,90,12.599999
622,26-01-2021,23-00,11.8,36,0.97,713.7019276,0,1,67,90,11.879999
623,26-01-2021,24-00,11.6,110,0.97,2143.793926,0,1,67,90,10.440001
624,27-01-2021,01-00,11.8,110,0.97,2180.75589,0,1,71,91,11.5199995
625,27-01-2021,02-00,11.8,110,0.97,2180.75589,0,1,71,91,13.679999
626,27-01-2021,03-00,11.7,111,0.97,2181.931952,0,1,71,91,14.04
627,27-01-2021,04-00,11.6,112,0.97,2182.771997,0,1,80,45,20.16
628,27-01-2021,05-00,11.6,140,0.97,2728.464996,0,1,80,45,20.880001
629,27-01-2021,06-00,11.5,180,0.97,3477.784817,0,1,80,45,20.519999
630,27-01-2021,07-00,11.6,242,0.97,4716.346636,0,1,85,32,20.519999
631,27-01-2021,08-00,11.3,272,0.97,5163.922421,0,1,85,32,20.16
632,27-01-2021,09-00,11.3,290,0.97,5505.652582,0,1,85,32,23.039999
633,27-01-2021,10-00,11.5,272,0.97,5255.319278,0,1,82,35,21.24
634,27-01-2021,11-00,11.6,255,0.97,4969.7041,0,1,82,35,22.68
635,27-01-2021,12-00,11.8,209,0.97,4143.436191,0,1,82,35,23.759998
636,27-01-2021,13-00,11.8,213,0.97,4222.736405,0,1,75,60,24.84
637,27-01-2021,14-00,11.2,220,0.97,4139.739994,0,1,75,60,26.28
638,27-01-2021,15-00,11.2,234,0.97,4403.177994,0,1,75,60,25.56
639,27-01-2021,16-00,11.4,235,0.97,4500.95919,0,1,73,74,29.88
640,27-01-2021,17-00,11.4,211,0.97,4041.286762,0,1,73,74,28.08
641,27-01-2021,18-00,11.6,38,0.97,740.5833561,0,1,73,74,24.119999
642,27-01-2021,19-00,11.6,48,0.97,935.473713,0,1,70,85,21.96
643,27-01-2021,20-00,11.7,48,0.97,943.5381415,0,1,70,85,20.880001
644,27-01-2021,21-00,11.7,48,0.97,943.5381415,0,1,70,85,20.519999
645,27-01-2021,22-00,11.7,40,0.97,786.2817846,0,1,70,89,20.519999
646,27-01-2021,23-00,11.7,36,0.97,707.6536061,0,1,70,89,19.44
647,27-01-2021,24-00,11.6,34,0.97,662.6272134,0,1,70,89,19.44
648,28-01-2021,01-00,11.6,106,0.97,2065.837783,0,1,73,81,19.44
649,28-01-2021,02-00,11.6,106,0.97,2065.837783,0,1,73,81,20.519999
650,28-01-2021,03-00,11.6,106,0.97,2065.837783,0,1,73,81,20.880001
651,28-01-2021,04-00,11.6,106,0.97,2065.837783,0,1,81,48,21.599998
652,28-01-2021,05-00,11.3,157,0.97,2980.646398,0,1,81,48,22.319998
653,28-01-2021,06-00,11.8,170,0.97,3370.259102,0,1,81,48,23.4
654,28-01-2021,07-00,11.4,225,0.97,4309.429012,0,1,86,37,27
655,28-01-2021,08-00,11.5,269,0.97,5197.356198,0,1,86,37,34.2
656,28-01-2021,09-00,11.4,287,0.97,5496.916117,0,1,86,37,41.039997
657,28-01-2021,10-00,11.7,253,0.97,4973.232288,0,1,82,41,47.16
658,28-01-2021,11-00,11.8,248,0.97,4916.613279,0,1,82,41,59.399998
659,28-01-2021,12-00,11.6,231,0.97,4501.967244,0,1,82,41,66.6
660,28-01-2021,13-00,11.6,213,0.97,4151.164601,0,1,76,69,59.039997
661,28-01-2021,14-00,11.6,214,0.97,4170.653637,0,1,76,69,59.76
662,28-01-2021,15-00,11.5,212,0.97,4096.057673,0,1,76,69,60.479996
663,28-01-2021,16-00,11.5,209,0.97,4038.094593,0,1,73,76,59.399998
664,28-01-2021,17-00,11.8,205,0.97,4064.135976,0,1,73,76,54.719997
665,28-01-2021,18-00,11.6,40,0.97,779.5614275,0,1,73,76,50.039997
666,28-01-2021,19-00,11.6,49,0.97,954.9627487,0,1,72,84,47.519997
667,28-01-2021,20-00,11.7,50,0.97,982.8522308,0,1,72,84,50.399998
668,28-01-2021,21-00,11.8,46,0.97,911.952463,0,1,72,84,43.92
669,28-01-2021,22-00,11.8,40,0.97,793.0021417,0,1,68,88,39.239998
